moviechrono_id;"movie,""chapter"",""character"",""dialog"""
378;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""George Weasley"",""I solemnly swear that I am up to no good."""
379;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Harry Potter"",""Mr's. Moony, Wormtail, Padfoot and Prongs... are proud to present the Marauder's Map."""
380;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""George Weasley"",""We owe them so much."""
381;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Harry Potter"",""Hang on. This is Hogwarts. And that... No. Is that really...?"""
382;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Fred Weasley"",""Dumbledore."""
383;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""George Weasley"",""In his study."""
384;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Fred Weasley"",""Pacing."""
385;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""George Weasley"",""Does that a lot."""
386;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Harry Potter"",""So you mean this map shows..."""
387;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Fred Weasley"",""Everyone."""
388;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Harry Potter"",""Everyone?"""
389;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""George Weasley"",""Everyone."""
390;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Fred Weasley"",""Where they are."""
391;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""George Weasley"",""What they're doing."""
392;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Fred Weasley"",""Every minute."""
393;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""George Weasley"",""Of every day."""
394;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Harry Potter"",""Brilliant! Where did you get it?"""
395;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Fred Weasley"",""Knicked it from Filch's office, of course. First year."""
396;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""George Weasley"",""Now listen, there are seven secret passageways... out of the castle. We'd recommend"""
397;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Fred Weasley"",""This one."""
398;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""George Weasley"",""This one."""
399;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Fred Weasley"",""The One-Eyed Witch passageway."""
400;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""George Weasley"",""It'll lead you straight to Honeyduke's seller."""
401;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Fred Weasley"",""You best hurry. Filch is heading this way."""
402;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""George Weasley"",""Oh and Harry don't forget. When you're done, just give it a tap and say:"""
403;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Fred Weasley"",""Mischief managed. Otherwise, anyone can read it."""
404;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""George Weasley"",""Mischief managed. Otherwise, anyone can read it."""
405;"Harry Potter and the Prisoner of Azkaban,""Who's There?"",""Other"",""Now, how much do you want? Delicious."""
406;"Harry Potter and the Prisoner of Azkaban,""Who's There?"",""Hermione Granger"",""It's meant to be the most haunted building in Britain. Did I mention that?"""
407;"Harry Potter and the Prisoner of Azkaban,""Who's There?"",""Ron Weasley"",""Twice."""
408;"Harry Potter and the Prisoner of Azkaban,""Who's There?"",""Hermione Granger"",""Do you want to move a bit closer?"""
409;"Harry Potter and the Prisoner of Azkaban,""Who's There?"",""Ron Weasley"",""To the Shrieking Shack?"""
410;"Harry Potter and the Prisoner of Azkaban,""Who's There?"",""Ron Weasley"",""Actually, I'm fine here."""
411;"Harry Potter and the Prisoner of Azkaban,""Who's There?"",""Draco Malfoy"",""Well, well. Look who's here. You two shopping for your new dream home? Bit grand for you, isn't it, Weasle-Bee? Don't your family sleep in uh... one room?"""
412;"Harry Potter and the Prisoner of Azkaban,""Who's There?"",""Ron Weasley"",""Shut your mouth, Malfoy."""
413;"Harry Potter and the Prisoner of Azkaban,""Who's There?"",""Draco Malfoy"",""Uh, Not very friendly. Boys, I think it's time we teach Weasle-Bee how to respect his superiors."""
414;"Harry Potter and the Prisoner of Azkaban,""Who's There?"",""Hermione Granger"",""Hope you don't mean yourself!"""
415;"Harry Potter and the Prisoner of Azkaban,""Who's There?"",""Draco Malfoy"",""How dare you talk to me! You filthy little mudblood! Who is that? Don't stand there! Do something!"""
416;"Harry Potter and the Prisoner of Azkaban,""Who's There?"",""Vincent Crabbe"",""What?"""
417;"Harry Potter and the Prisoner of Azkaban,""Who's There?"",""Ron Weasley"",""What's up, Malfoy? Lost your skis?"""
418;"Harry Potter and the Prisoner of Azkaban,""Who's There?"",""Draco Malfoy"",""Get out of the way! Move!"""
419;"Harry Potter and the Prisoner of Azkaban,""Who's There?"",""Vincent Crabbe"",""Malfoy! Wait! Wait!"""
420;"Harry Potter and the Prisoner of Azkaban,""Who's There?"",""Hermione Granger"",""Harry!"""
421;"Harry Potter and the Prisoner of Azkaban,""Who's There?"",""Ron Weasley"",""Bloody hell, Harry. That was not funny."""
422;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Ron Weasley"",""Those weasels! Never told me about any Marauder's Map."""
423;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Hermione Granger"",""But Harry isn't going to keep it. He's going to turn it over to Professor McGonagall. Aren't you?"""
424;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Ron Weasley"",""Sure. Along with his Invisibility Cloak."""
425;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Hermione Granger"",""Oh, Look who it is. Madam Rosmerta. Ron fancies her."""
426;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Ron Weasley"",""That's not true!"""
427;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Cornelius Fudge"",""Professor McGonagall!"""
428;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Minerva McGonagall"",""Cornelius!"""
429;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Rubeus Hagrid"",""Allow me, minister."""
430;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Cornelius Fudge"",""Oh, Hagrid..."""
431;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Rubeus Hagrid"",""Sorry about that."""
432;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Cornelius Fudge"",""Rosmerta, my dear. I hope business is good."""
433;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Rosmerta"",""It'd be a lot better if the Ministry wasn't sending dementors... into my pub every other night!"""
434;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Cornelius Fudge"",""We have... We have a killer on the loose!"""
435;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Rosmerta"",""Sirius Black in Hogsmeade! And what would bring him here?"""
436;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Cornelius Fudge"",""Harry Potter."""
437;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Rosmerta"",""Harry Potter?"""
438;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Cornelius Fudge"",""Come."""
439;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Hermione Granger"",""Harry!"""
440;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Shrunken head"",""No underage wizards allowed in today! Shut the damn door!"""
441;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Hermione Granger"",""So rude."""
442;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Ron Weasley"",""Thick heads."""
443;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Shrunken head"",""Thick heads?! How dare they! Who are they calling thick heads? Young whippersnappers!"""
444;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Rosmerta"",""Nobody's going to come to a pub where they're gonna get scared out of their wits. Why?"""
445;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Minerva McGonagall"",""Professor Dumbledore does not want dementors around the place, I can assure you."""
446;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Rosmerta"",""Now, tell me what this is all about."""
447;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Minerva McGonagall"",""Well. Now years ago, when Harry Potter's parents realized they were marked for death... You remember? They went into hiding. Few knew where they were. One who did was Sirius Black. And he told You-Know-Who!"""
448;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Cornelius Fudge"",""Not only did Black lead You-Know-Who to the Potters that night, but he also killed one of their friends, Peter Pettigrew!"""
449;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Rosmerta"",""Peter Pettigrew?"""
450;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Minerva McGonagall"",""Yes, little lump of a boy. Always trailing after Sirius Black."""
451;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Rosmerta"",""Ah, I remember him. Never let James and Sirius out of his sight. But what happened?"""
452;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Minerva McGonagall"",""Well Peter Pettigrew tried to warn the Potters... and might have managed to, had he not run into an old friend, Sirius Black."""
453;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Cornelius Fudge"",""Black was vicious. He didn't kill Pettigrew. He destroyed him! A finger. That's all that was left. A finger. Nothing else."""
454;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Minerva McGonagall"",""Yes. Sirius Black may not have put his hands to the Potters, but he's the reason they're dead."""
455;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Cornelius Fudge"",""And now he wants to finish what he started."""
456;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Minerva McGonagall"",""Mhmm."""
457;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Rosmerta"",""I don't believe it."""
458;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Cornelius Fudge"",""Ah, that's not the worst of it."""
459;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Rosmerta"",""What could be worse?"""
460;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Minerva McGonagall"",""This: Sirius Black was... and remains to this day... Harry Potter's godfather!"""
461;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Hermione Granger"",""Ron, look! Sorry, sorry. Excuse me, excuse me, sorry. Harry, what happened?"""
462;"Harry Potter and the Prisoner of Azkaban,""I Hope He Finds Me"",""Harry Potter"",""He was their friend... and he betrayed them. He was their friend! I hope he finds me. Because when he does, I'm gonna be ready! When he does, I'm gonna kill him!"""
463;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Remus Lupin"",""Harry. There you are. You came. Are you sure about this, Harry? You know this is very advanced magic well beyond the Ordinary Wizarding Level."""
464;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Harry Potter"",""I'm sure."""
465;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Remus Lupin"",""Well, everything's prepared. Now, the spell I'm going to try to teach you is called the Patronus Charm. Did you ever hear of it? No? Well... A Patronus is a kind of positive force. For the wizard who conjures one... it works something like a shield, with the dementor feeding on it rather than him. But in order for it to work, you need to think of a memory. Not just any memory, a very happy memory, a very powerful memory."""
466;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Remus Lupin"",""Can you do this? Yes. Very well. Close your eyes. Concentrate. Explore your past. Do you have a memory? Allow it to fill you up. Lose yourself within it. Then speak the incantation, Expecto Patronum."""
467;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Harry Potter"",""Expecto Patronum."""
468;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Remus Lupin"",""Very good. Shall we? Wand at the ready."""
469;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Harry Potter"",""Expecto Patronum! Expecto... Expecto... Expect..."""
470;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Remus Lupin"",""Here we go. Come on. Sit up. Deep breaths. It's all right. I didn't expect you to do it the first time. That would have been remarkable. Here, eat this. You'll feel better."""
471;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Harry Potter"",""That's one nasty dementor."""
472;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Remus Lupin"",""Oh, no, no, no. That was a boggart, Harry. A boggart. The real thing would be worse. Much, much worse. As a matter of interest, what were you thinking? Which memory did you choose?"""
473;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Harry Potter"",""The first time I rode a broom."""
474;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Remus Lupin"",""That's not good enough. Not nearly good enough."""
475;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Harry Potter"",""There's another. It's not... happy, exactly. Well, it is. It's the happiest I've ever felt... but it's complicated."""
476;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Remus Lupin"",""Is it strong? Then let's give it a try. You feel ready?"""
477;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Harry Potter"",""Just do it. Expecto Patronum! Expecto Patronum!"""
478;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Remus Lupin"",""Yes! Well done, Harry. Well done!"""
479;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Harry Potter"",""I think I've had enough for today."""
480;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Remus Lupin"",""Yes. Sit down. Here. Eat this, it helps. It really helps. And just so you know, Harry... I think you'd have given your father a run for his money. And that... is saying something."""
481;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Harry Potter"",""I was thinking of him. And Mom. Seeing their faces. They were talking to me. Just talking. That's the memory I chose. I don't even know if it's real. But it's the best I have."""
482;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Hermione Granger"",""Beautiful day."""
483;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Ron Weasley"",""Gorgeous."""
484;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Ron Weasley"",""Unless of course you've been ripped to pieces!"""
485;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Harry Potter"",""Ripped to pieces? What are you talking about?"""
486;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Hermione Granger"",""Ronald has lost his rat."""
487;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Ron Weasley"",""I haven't lost anything! Your cat killed him!"""
488;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Hermione Granger"",""Rubbish."""
489;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Ron Weasley"",""Harry, you've seen the way that bloodthirsty beast of hers... is always lurking about. And Scabbers is gone."""
490;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Hermione Granger"",""Well, maybe you should take better care of your pets!"""
491;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Ron Weasley"",""Your cat killed him!"""
492;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Hermione Granger"",""Did not."""
493;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Ron Weasley"",""Did."""
494;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Hermione Granger"",""Didn't."""
495;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Hermione Granger"",""How did it go, Hagrid? The hearing?"""
496;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Rubeus Hagrid"",""Well, first off, the committee members took turns... talking about why we were there. And then I got up and did my piece. Said how Buckbeak... was a good hippogriff, always cleaned his feathers. And then Lucius Malfoy got up. Well, you can imagine. He said Buckbeak was a deadly and dangerous creature... who would kill you as soon as look at you."""
497;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Hermione Granger"",""And then?"""
498;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Rubeus Hagrid"",""And then he asked for the worst, did old Lucius."""
499;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Harry Potter"",""They're not sacking you!"""
500;"Harry Potter and the Prisoner of Azkaban,""The Patronus"",""Rubeus Hagrid"",""No, I'm not sacked. Buckbeak's been sentenced to death!"""
501;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Ron Weasley"",""Spiders! There's... There's spiders. Spiders. They want me to tap-dance. I don't wanna tap-dance!"""
502;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Harry Potter"",""You tell those spiders Ron."""
503;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Ron Weasley"",""Right, yeah. Tell them. I'll tell them..."""
504;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Rosmerta"",""Peter Pettigrew?"""
505;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Minerva McGonagall"",""Little lump of a boy. Always trailing after Sirius Black."""
506;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Cornelius Fudge"",""Black was vicious. He didn't kill Pettigrew, he destroyed him!"""
507;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Ghost"",""Put that light out!"""
508;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Harry Potter"",""Sorry."""
509;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Ghost"",""Watch it there, boy."""
510;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Ghost"",""We're trying to sleep here!"""
511;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Ghost"",""Yes, we are."""
512;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Harry Potter"",""Mischief managed. Nox."""
513;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Severus Snape"",""Potter. What are you doing wandering the corridors at night?"""
514;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Harry Potter"",""I was sleepwalking."""
515;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Severus Snape"",""How extraordinarily like your father you are, Potter. He, too, was exceedingly arrogant, strutting about the castle."""
516;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Harry Potter"",""My dad didn't strut. And nor do I. Now, if you don't mind, I would appreciate it if you could lower your wand."""
517;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Severus Snape"",""Turn out your pockets. Turn out your pockets! What's this?"""
518;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Harry Potter"",""Spare bit of parchment."""
519;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Severus Snape"",""Really? Open it. Reveal your secrets. Read it."""
520;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Harry Potter"",""Mr's. Moony, Wormtail, Padfoot, and Prongs... offer their compliments to Professor Snape and..."""
521;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Severus Snape"",""Go on."""
522;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Harry Potter"",""And request that he keep his abnormally large nose out of other people's business."""
523;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Severus Snape"",""Why, you insolent little..."""
524;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Remus Lupin"",""Professor!"""
525;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Severus Snape"",""Well, well. Lupin. Out for a little walk... in the moonlight, are we?"""
526;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Remus Lupin"",""Harry, are you alright?"""
527;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Severus Snape"",""That remains to be seen. I have just now confiscated a rather curious artifact from Mr. Potter. Take a look, Lupin. Supposed to be your area of expertise. Clearly, it's full of dark magic."""
528;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Remus Lupin"",""Oh, I seriously doubt it, Severus. It looks as though it's merely a parchment designed to insult anyone... who tries to read it. I suspect it's a Zonko product. Nevertheless, I shall investigate any hidden qualities it may possess. It is, after all, as you say, my area of expertise. Harry, would you come with me, please? Professor, good night."""
529;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Ghost"",""Are you deaf? Put that light out!"""
530;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Remus Lupin"",""Come in. I haven't the faintest idea how this map came to be in your possession... but quite frankly, I am astounded that you didn't hand it in. Did it never occur to you that this, in the hands of Sirius Black... is a map to you?"""
531;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Harry Potter"",""No. No, sir."""
532;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Remus Lupin"",""Your father never set much store by the rules either. But he and your mother gave their lives to save yours. Gambling their sacrifice by wandering around the castle unprotected... with a killer on the loose seems to me a poor way to repay them! Now, I will not cover up for you again, Harry. Do you hear me?"""
533;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Harry Potter"",""Yes, sir."""
534;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Remus Lupin"",""I want you to return to your dormitory and stay there. And don't take any detours. If you do, I shall know."""
535;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Harry Potter"",""Professor, just so you know, I don't think that map always works. Earlier, it showed someone in the castle. Someone I know to be dead."""
536;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Remus Lupin"",""Oh, really? And who might that be?"""
537;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Harry Potter"",""Peter Pettigrew."""
538;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Remus Lupin"",""That's not possible."""
539;"Harry Potter and the Prisoner of Azkaban,""Seeing the Impossible"",""Harry Potter"",""It's just what I saw. Good night, professor."""
540;"Harry Potter and the Prisoner of Azkaban,""Professor Trelawney's Prediction"",""Sybill Trelawney"",""Broaden your minds. You must look beyond. The art of crystal gazing is in the clearing of the Inner Eye. Only then can you see. Try again. Now, what do we have here?"""
541;"Harry Potter and the Prisoner of Azkaban,""Professor Trelawney's Prediction"",""Hermione Granger"",""Oh, do you mind me trying? The Grim, possibly."""
542;"Harry Potter and the Prisoner of Azkaban,""Professor Trelawney's Prediction"",""Sybill Trelawney"",""My dear, from the first moment you stepped foot in my class... I sensed that you did not possess the proper spirit... for the noble art of Divination. No, you see, there. You may be young in years, but the heart that beats beneath your bosom is as shriveled as an old maid's, your soul as dry as the pages of the books... to which you so desperately cleave. Have I said something?"""
543;"Harry Potter and the Prisoner of Azkaban,""Professor Trelawney's Prediction"",""Ron Weasley"",""She's gone mental, Hermione has. I mean, not that she wasn't always mental... but now it's in the open for everyone to see."""
544;"Harry Potter and the Prisoner of Azkaban,""Professor Trelawney's Prediction"",""Harry Potter"",""Hang on. We better take this back."""
545;"Harry Potter and the Prisoner of Azkaban,""Professor Trelawney's Prediction"",""Ron Weasley"",""I'm not going back."""
546;"Harry Potter and the Prisoner of Azkaban,""Professor Trelawney's Prediction"",""Harry Potter"",""Fine. See you later."""
547;"Harry Potter and the Prisoner of Azkaban,""Professor Trelawney's Prediction"",""Ron Weasley"",""See you."""
548;"Harry Potter and the Prisoner of Azkaban,""Professor Trelawney's Prediction"",""Sirius Black"",""Harry Potter..."""
549;"Harry Potter and the Prisoner of Azkaban,""Professor Trelawney's Prediction"",""Harry Potter"",""Professor Trelawney..."""
550;"Harry Potter and the Prisoner of Azkaban,""Professor Trelawney's Prediction"",""Sybill Trelawney"",""He will return tonight."""
551;"Harry Potter and the Prisoner of Azkaban,""Professor Trelawney's Prediction"",""Harry Potter"",""Sorry?"""
552;"Harry Potter and the Prisoner of Azkaban,""Professor Trelawney's Prediction"",""Sybill Trelawney"",""Tonight, he who betrayed his friends, whose heart rots with murder... shall break free. Innocent blood shall be spilt... and servant and master shall be reunited once more. I'm so sorry, dear boy. Did you say something?"""
553;"Harry Potter and the Prisoner of Azkaban,""Professor Trelawney's Prediction"",""Harry Potter"",""No. Nothing."""
554;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Hermione Granger"",""I can't believe they're going to kill Buckbeak. It's just too horrible."""
555;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Ron Weasley"",""It just got worse."""
556;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Draco Malfoy"",""Now I'll tell you. Father said... I can keep the hippogriff's head. I think I'll donate it to the Gryffindors' room. This is going to be rich. Look who's here. Come to see the show?"""
557;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Hermione Granger"",""You! You foul, loathsome, evil little cockroach!"""
558;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Ron Weasley"",""Hermione, no! He's not worth it."""
559;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Vincent Crabbe"",""Malfoy, are you okay? Let's go. Quick."""
560;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Draco Malfoy"",""Not a word to anyone, understood?"""
561;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Hermione Granger"",""That felt good."""
562;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Ron Weasley"",""Not good, brilliant!"""
563;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Rubeus Hagrid"",""Look at him. Loves the smell of the trees when the wind blows through them."""
564;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Harry Potter"",""Why don't we just set him free?"""
565;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Rubeus Hagrid"",""They'd know it was me, and then Dumbledore... would get into trouble. He's coming down, you know? Dumbledore. Says he wants to be with me when they... When it happens. Great man, Dumbledore. A great man."""
566;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Hermione Granger"",""We'll stay with you too, Hagrid."""
567;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Rubeus Hagrid"",""You'll do no such thing! Think I want you seeing something like that? No. You just drink your tea and be off. Oh. Before you do, Ron..."""
568;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Ron Weasley"",""Scabbers! You're alive!"""
569;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Rubeus Hagrid"",""Keep a closer eye on your pets, Ron."""
570;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Hermione Granger"",""I think that means you owe someone an apology."""
571;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Ron Weasley"",""Right. Next time I see Crookshanks, I'll let him know."""
572;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Hermione Granger"",""I meant me!"""
573;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Rubeus Hagrid"",""Blimey! What was that?"""
574;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Harry Potter"",""Ow! Hagrid!"""
575;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Rubeus Hagrid"",""Oh, crikey."""
576;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Cornelius Fudge"",""Very interesting."""
577;"Harry Potter and the Prisoner of Azkaban,""Witnesses to an Execution"",""Albus Dumbledore"",""No, minister. Over this way."""
